restart_count,cpu_usage_pct,memory_usage_pct,pod_ready,last_exit_code,waiting_reason,oom_killed_count,image_pull_errors,failed_scheduling_events,readiness_probe_failures,label
5,58.6,94.1,0,138,Error,2,0,0,3,oom_killed
6,76.6,80.5,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
0,38.8,27.5,1,0,Unknown,0,0,0,0,healthy
1,24.0,42.8,1,0,Running,0,0,0,0,image_pull_error
17,93.2,51.4,0,1,CrashLoopBackOff,0,0,0,5,crash_loop
8,75.5,73.1,0,2,CrashLoopBackOff,0,0,0,6,probe_failure
8,71.6,74.7,0,0,CrashLoopBackOff,0,0,0,2,crash_loop
0,40.6,28.5,1,0,Running,0,0,0,0,healthy
11,78.5,56.0,1,2,CrashLoopBackOff,0,0,0,2,crash_loop
1,25.6,28.0,1,0,Running,0,0,0,0,scheduling_failure
9,92.3,72.8,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,19.6,12.9,0,0,Pending,0,3,0,0,image_pull_error
0,10.7,21.9,0,0,ImagePullBackOff,0,2,0,0,image_pull_error
1,28.5,27.8,1,0,Running,0,0,0,0,healthy
0,46.7,21.3,1,0,Running,0,0,0,0,healthy
8,73.2,64.3,0,1,Error,0,0,0,5,probe_failure
1,6.0,40.3,1,0,Running,0,0,0,0,healthy
3,72.9,93.2,0,139,Error,5,0,0,3,oom_killed
0,27.6,62.8,1,0,Running,0,0,0,0,healthy
0,12.9,12.6,0,0,Pending,0,5,0,0,image_pull_error
0,13.4,31.5,1,0,Unknown,0,0,0,0,healthy
9,74.8,65.6,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,35.4,21.9,1,0,Running,0,0,0,1,healthy
0,33.9,48.4,1,0,Running,0,0,0,0,healthy
0,35.0,46.5,1,0,Running,0,0,0,0,healthy
3,45.4,55.8,0,1,Error,0,0,0,7,probe_failure
0,22.7,27.0,1,0,Running,0,0,0,0,healthy
10,78.1,75.2,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
10,89.7,73.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
8,68.1,70.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,32.2,41.7,1,0,Running,0,0,0,1,healthy
6,60.5,53.3,0,1,Error,0,0,0,0,crash_loop
5,45.5,63.7,1,1,Running,0,0,0,4,crash_loop
3,52.5,62.2,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
12,33.8,87.8,0,3,Running,0,0,0,2,crash_loop
10,84.4,70.2,0,1,Error,0,0,0,3,probe_failure
10,84.4,65.7,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
1,51.4,62.8,0,1,Running,0,0,0,4,probe_failure
0,0.7,21.3,0,0,Unschedulable,0,0,4,0,scheduling_failure
0,9.8,15.9,0,0,ImagePullBackOff,0,3,0,0,image_pull_error
4,54.8,49.3,0,1,Running,0,0,0,8,probe_failure
6,73.7,48.8,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
6,74.9,76.2,1,1,Error,0,0,0,4,probe_failure
7,78.8,83.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
4,42.7,96.9,1,139,OOMKilled,4,0,0,2,oom_killed
8,39.3,56.9,0,3,Running,0,0,0,0,crash_loop
0,6.2,37.3,1,0,Running,0,0,0,0,healthy
7,77.4,77.9,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,21.0,73.1,1,0,Running,0,0,0,1,healthy
0,4.2,26.4,0,0,ContainerCreating,0,0,5,1,scheduling_failure
0,7.0,8.6,0,0,Pending,0,0,6,0,scheduling_failure
10,57.1,72.7,0,0,Error,0,0,0,0,crash_loop
12,74.8,64.2,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
7,82.9,65.1,0,2,CrashLoopBackOff,0,0,0,2,probe_failure
0,29.5,55.0,1,0,Running,0,0,0,0,healthy
7,70.3,71.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,37.2,46.9,1,0,Running,0,0,0,0,healthy
4,56.2,51.1,0,1,Error,0,0,0,11,probe_failure
0,11.0,9.7,0,1,ErrImagePull,0,5,0,1,image_pull_error
0,8.3,46.7,1,0,Unknown,0,0,0,0,healthy
9,45.6,51.1,0,1,Running,0,0,0,0,crash_loop
0,9.6,43.0,1,0,Running,0,0,0,0,healthy
0,19.5,14.1,0,0,Pending,0,6,0,1,image_pull_error
0,26.8,40.3,1,0,Running,0,0,0,0,healthy
0,24.5,44.8,1,0,Running,0,0,0,0,healthy
0,55.3,67.2,0,1,Error,0,0,0,7,probe_failure
4,52.0,77.6,0,90,Error,4,0,0,3,oom_killed
2,44.3,47.2,0,1,Error,0,0,0,0,probe_failure
9,43.2,68.2,1,0,CrashLoopBackOff,0,0,0,3,crash_loop
3,33.7,67.8,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
5,76.7,67.3,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,4.8,17.3,0,0,ErrImagePull,0,1,0,0,image_pull_error
6,81.0,72.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
9,77.2,74.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,6.7,39.2,1,0,Running,0,0,0,0,healthy
5,51.6,74.3,0,86,OOMKilled,3,0,0,2,oom_killed
0,46.6,65.0,1,0,Unknown,0,0,0,0,healthy
1,57.5,40.6,0,0,Running,0,0,0,6,probe_failure
0,35.9,38.3,1,0,Running,0,0,0,0,healthy
9,71.4,78.0,0,1,Error,0,0,0,3,probe_failure
0,15.9,16.5,0,0,Pending,0,5,0,0,image_pull_error
0,25.1,29.1,1,0,Running,0,0,0,0,healthy
1,54.6,73.1,0,135,OOMKilled,0,0,0,1,oom_killed
1,54.8,63.2,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
2,49.9,52.6,0,0,Running,0,0,0,5,probe_failure
0,21.4,45.0,1,0,Running,0,0,0,0,healthy
0,37.9,25.4,1,0,Running,0,0,0,0,healthy
7,19.9,56.6,0,2,CrashLoopBackOff,0,0,0,2,crash_loop
9,59.3,50.6,0,0,Running,0,0,0,6,crash_loop
0,25.4,36.5,1,0,Running,0,0,0,1,healthy
9,66.9,45.0,0,2,Running,0,0,0,0,crash_loop
0,17.1,21.8,0,0,Pending,0,8,0,0,image_pull_error
3,88.4,94.6,0,137,Error,2,0,0,1,oom_killed
3,80.6,53.7,0,0,Error,0,0,0,3,probe_failure
0,38.1,54.0,1,0,Running,0,0,0,0,healthy
0,26.6,31.3,1,0,Running,0,0,0,0,healthy
3,21.0,91.8,0,135,OOMKilled,3,0,0,2,oom_killed
4,58.9,79.1,0,139,Error,2,0,0,2,oom_killed
3,84.7,73.6,1,138,CrashLoopBackOff,1,0,0,3,oom_killed
0,16.3,45.1,1,0,Running,0,0,0,0,healthy
1,36.0,37.8,1,0,Running,0,0,0,0,oom_killed
0,39.3,46.0,1,0,Unknown,0,0,0,0,healthy
8,54.5,84.8,0,1,Error,0,0,0,2,crash_loop
0,52.7,51.6,1,0,Running,0,0,0,1,healthy
1,4.3,15.6,0,0,ErrImagePull,0,5,0,1,image_pull_error
1,37.3,59.2,1,0,Unknown,0,0,0,0,healthy
0,27.2,27.1,1,0,Running,0,0,0,0,healthy
1,13.5,32.2,1,0,Running,0,0,0,0,healthy
0,9.8,17.7,0,0,Pending,0,5,0,0,image_pull_error
0,3.7,20.2,1,0,Running,0,0,0,0,healthy
1,56.1,50.0,1,0,Unknown,0,0,0,0,healthy
2,32.2,52.6,0,1,Error,0,0,0,4,probe_failure
5,43.4,55.9,0,2,Error,0,0,0,2,crash_loop
6,86.7,76.6,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
10,80.4,69.9,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
1,26.7,39.9,1,0,Unknown,0,0,0,0,crash_loop
7,79.8,70.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
5,76.4,71.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,44.6,66.6,0,1,Error,0,0,0,1,probe_failure
1,30.9,53.9,1,0,Running,0,0,0,0,healthy
9,81.7,73.0,0,1,Error,0,0,0,3,probe_failure
1,30.9,34.0,1,0,Running,0,0,0,0,healthy
3,41.5,60.6,0,0,Running,0,0,0,3,probe_failure
0,27.1,36.7,1,0,Running,0,0,0,0,healthy
8,72.8,79.9,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,6.3,19.1,0,0,Pending,0,6,0,0,image_pull_error
3,57.0,92.6,0,135,Error,1,0,0,2,oom_killed
8,78.8,76.8,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
1,17.2,29.7,1,0,Unknown,0,0,0,0,healthy
8,77.3,75.3,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
8,88.0,57.5,0,1,CrashLoopBackOff,0,0,0,1,probe_failure
0,6.1,35.6,0,0,Pending,0,5,0,0,image_pull_error
1,19.4,45.7,1,0,Running,0,0,0,1,healthy
0,87.8,93.5,0,142,OOMKilled,2,0,0,3,oom_killed
7,33.5,88.4,0,2,CrashLoopBackOff,0,0,0,5,crash_loop
2,56.1,39.9,1,0,Error,0,0,0,1,probe_failure
0,12.5,24.0,0,0,ErrImagePull,0,6,0,0,image_pull_error
1,25.5,56.7,1,0,Running,0,0,0,0,healthy
10,75.4,63.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,1.9,21.6,0,0,Pending,0,1,0,1,image_pull_error
1,37.4,28.9,1,0,Unknown,0,0,0,0,healthy
0,33.5,88.5,0,138,Error,3,0,0,1,oom_killed
3,66.1,74.0,0,1,Error,0,0,0,4,crash_loop
3,69.9,64.7,0,0,CrashLoopBackOff,0,0,0,1,probe_failure
1,45.6,74.9,0,135,CrashLoopBackOff,1,0,0,1,oom_killed
1,1.8,18.7,0,0,Pending,0,0,4,0,scheduling_failure
9,77.9,72.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,25.2,41.9,1,0,Running,0,0,0,0,healthy
1,58.4,90.3,0,138,OOMKilled,1,0,0,1,oom_killed
8,71.8,64.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
6,71.4,82.7,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
9,81.8,59.3,0,1,Error,0,0,0,3,probe_failure
1,9.5,15.9,0,0,ContainerCreating,0,0,6,1,scheduling_failure
0,62.0,57.6,0,0,Error,0,0,0,5,probe_failure
0,21.9,44.3,1,0,Unknown,0,0,0,1,healthy
0,9.5,39.3,1,0,Running,0,0,0,0,healthy
1,9.4,21.5,0,0,ImagePullBackOff,0,7,0,1,image_pull_error
1,14.2,38.9,1,0,Running,0,0,0,0,healthy
1,22.4,30.6,0,0,Running,0,0,0,1,healthy
0,46.3,37.6,1,0,Running,0,0,0,1,healthy
4,76.8,65.2,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
2,54.4,88.9,0,135,Error,1,0,0,2,oom_killed
2,51.7,87.5,1,133,OOMKilled,4,0,0,4,oom_killed
2,46.5,44.1,0,1,Error,0,0,0,8,probe_failure
0,3.9,49.3,1,0,Running,0,0,0,0,healthy
1,0.0,40.0,1,0,Running,0,0,0,1,healthy
1,3.0,10.7,0,0,Unschedulable,0,0,6,1,scheduling_failure
2,14.0,94.8,0,141,OOMKilled,3,0,0,0,oom_killed
0,40.4,22.6,1,0,Unknown,0,0,0,0,healthy
0,6.0,48.3,1,0,Unknown,0,0,0,0,healthy
2,29.7,52.2,0,1,Running,0,0,0,4,probe_failure
11,72.6,59.2,0,1,Error,0,0,0,6,probe_failure
5,53.5,59.3,0,2,Running,0,0,0,0,crash_loop
9,75.0,83.9,0,1,Error,0,0,0,3,probe_failure
1,0.6,54.8,1,0,Running,0,0,0,0,healthy
1,31.5,30.6,1,0,Running,0,0,0,0,healthy
0,37.1,70.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
4,95.0,62.2,0,2,CrashLoopBackOff,0,0,0,3,crash_loop
1,50.7,92.2,0,137,CrashLoopBackOff,0,0,0,4,oom_killed
0,8.0,49.6,1,0,Unknown,0,0,0,0,healthy
1,17.2,21.8,1,0,Running,0,0,0,0,healthy
11,41.1,75.6,0,3,Error,0,0,0,4,crash_loop
0,8.2,29.7,0,0,Pending,0,0,7,1,scheduling_failure
10,86.2,79.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
5,67.0,100.0,0,136,Error,2,0,0,2,oom_killed
0,9.2,46.1,1,0,Running,0,0,0,1,healthy
1,40.5,45.6,1,0,Running,0,0,0,0,healthy
0,45.1,40.2,1,0,Running,0,0,0,0,healthy
0,21.0,31.4,1,0,Running,0,0,0,1,healthy
1,21.6,29.8,1,0,Running,0,0,0,0,healthy
6,77.8,77.0,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
0,19.1,53.5,1,0,Running,0,0,0,1,healthy
4,53.7,89.8,0,133,CrashLoopBackOff,2,0,0,3,oom_killed
1,13.4,8.1,0,0,Pending,0,6,0,0,image_pull_error
0,52.9,100.0,0,134,CrashLoopBackOff,4,0,0,5,oom_killed
6,81.4,68.8,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
7,82.8,75.8,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
8,84.7,60.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,53.1,77.6,0,0,Error,0,0,0,2,healthy
9,55.0,77.6,0,0,CrashLoopBackOff,0,0,0,3,crash_loop
1,22.5,40.3,1,0,Running,0,0,0,0,healthy
10,89.1,75.3,0,2,Error,0,0,0,7,probe_failure
0,21.7,33.8,1,0,Running,0,0,0,0,healthy
2,12.1,46.6,1,0,Running,0,0,0,0,healthy
0,19.0,12.6,0,0,ErrImagePull,0,6,0,0,image_pull_error
0,11.4,5.5,0,0,ContainerCreating,0,0,6,0,scheduling_failure
0,12.3,14.3,0,0,Running,0,0,0,0,healthy
8,70.0,74.2,0,1,Error,0,0,0,3,probe_failure
1,0.0,47.5,1,0,Running,0,0,0,0,healthy
10,77.6,77.8,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,28.0,37.9,1,0,Unknown,0,0,0,0,healthy
6,24.8,75.6,1,2,Running,0,0,0,4,crash_loop
0,4.0,14.6,0,0,Unschedulable,0,0,3,0,scheduling_failure
6,70.1,75.1,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
10,66.9,25.7,0,1,Running,0,0,0,3,crash_loop
9,38.5,71.0,0,2,Error,0,0,0,3,crash_loop
6,81.7,67.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,13.7,44.6,1,0,Running,0,0,0,0,healthy
0,53.5,75.8,0,135,Error,2,0,0,1,oom_killed
0,11.6,54.5,1,0,Running,0,0,0,0,healthy
0,31.7,43.5,1,0,Running,0,0,0,0,healthy
3,59.6,81.1,0,3,CrashLoopBackOff,0,0,0,5,crash_loop
9,79.5,86.5,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,20.9,41.2,1,0,Running,0,0,0,0,healthy
0,18.1,8.2,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,20.0,32.5,1,0,Running,0,0,0,0,healthy
0,18.0,37.9,1,0,Running,0,0,0,0,healthy
0,81.4,68.8,0,1,Running,0,0,0,0,crash_loop
0,21.4,28.9,1,0,Running,0,0,0,0,healthy
11,74.2,69.3,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
9,77.8,70.0,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
7,82.6,61.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,18.8,51.4,1,0,Unknown,0,0,0,1,healthy
1,44.9,68.6,0,0,CrashLoopBackOff,0,0,0,0,crash_loop
0,11.8,38.7,1,0,Running,0,0,0,0,healthy
0,27.8,48.2,1,0,Unknown,0,0,0,0,healthy
9,67.5,76.0,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,39.8,51.2,1,0,Running,0,0,0,1,healthy
8,71.9,50.7,0,1,Error,0,0,0,4,probe_failure
0,5.5,29.4,1,0,Running,0,0,0,0,healthy
2,39.9,50.9,0,0,Running,0,0,0,5,probe_failure
0,12.8,18.4,0,0,Unschedulable,0,0,8,1,scheduling_failure
0,10.6,9.0,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,49.6,47.5,1,0,Running,0,0,0,1,healthy
0,23.6,44.6,1,0,Unknown,0,0,0,0,healthy
0,12.3,15.6,0,0,ImagePullBackOff,0,3,0,0,crash_loop
4,69.4,63.7,1,0,Running,0,0,0,6,crash_loop
3,31.7,48.7,0,0,Running,0,0,0,7,probe_failure
0,7.0,10.5,0,0,Pending,0,0,6,1,scheduling_failure
6,47.2,97.8,0,139,CrashLoopBackOff,2,0,0,2,oom_killed
3,63.4,90.9,0,84,Error,3,0,0,1,oom_killed
2,54.6,53.0,0,1,Error,0,0,0,10,probe_failure
7,86.6,84.0,0,1,Error,0,0,0,1,probe_failure
0,1.6,14.2,0,0,Pending,0,6,0,1,image_pull_error
1,48.0,44.0,1,0,Unknown,0,0,0,0,healthy
0,24.2,47.8,1,0,Running,0,0,0,0,healthy
0,50.4,33.4,1,0,Running,0,0,0,0,healthy
3,49.3,67.6,0,0,Running,0,0,0,3,probe_failure
9,94.2,96.5,0,4,Error,0,0,0,5,crash_loop
9,72.8,59.5,0,0,CrashLoopBackOff,0,0,0,4,crash_loop
0,2.3,52.1,1,0,Running,0,0,0,0,healthy
0,7.7,11.5,0,0,ImagePullBackOff,0,0,0,0,image_pull_error
16,100.0,72.8,0,2,Error,0,0,0,3,crash_loop
0,26.4,44.1,1,0,Running,0,0,0,1,healthy
0,11.5,14.2,0,0,ErrImagePull,0,4,0,0,image_pull_error
0,31.5,45.2,1,0,Unknown,0,0,0,0,healthy
8,71.3,71.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,5.1,22.0,0,0,Pending,0,0,9,0,scheduling_failure
6,67.5,70.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,37.0,33.9,1,0,Running,0,0,0,0,healthy
0,7.5,10.6,0,0,ErrImagePull,0,3,0,0,image_pull_error
9,82.5,77.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
4,67.4,53.9,0,2,Error,0,0,0,4,probe_failure
1,47.4,92.3,0,89,Error,4,0,0,2,oom_killed
0,16.9,6.5,0,0,ImagePullBackOff,0,6,0,0,image_pull_error
3,21.8,79.9,0,135,OOMKilled,1,0,0,3,oom_killed
0,26.0,28.8,1,0,Running,0,0,0,0,healthy
8,67.3,64.5,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
8,79.8,66.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,48.1,42.9,1,0,Running,0,0,0,0,healthy
11,70.9,71.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
6,73.7,61.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
5,40.1,100.0,0,141,CrashLoopBackOff,1,0,0,3,oom_killed
6,88.5,70.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,6.4,54.6,1,0,Running,0,0,0,0,healthy
9,75.1,75.8,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
0,31.7,39.1,1,0,Running,0,0,0,0,healthy
0,5.3,19.8,0,0,Unschedulable,0,0,3,0,scheduling_failure
6,84.8,53.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
10,79.7,69.4,0,1,Error,0,0,0,4,probe_failure
0,42.3,47.2,1,0,Running,0,0,0,1,healthy
9,82.3,77.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
5,49.5,77.5,0,0,Running,0,0,0,3,crash_loop
0,50.3,85.7,1,133,Error,1,0,0,1,oom_killed
5,84.5,62.8,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,72.5,50.6,0,1,CrashLoopBackOff,0,0,0,5,crash_loop
0,28.0,32.2,1,0,Unknown,0,0,0,0,healthy
9,81.9,87.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,20.2,31.8,1,0,Unknown,0,0,0,1,healthy
6,80.4,61.3,0,1,Error,0,0,0,4,probe_failure
1,45.0,81.5,0,132,CrashLoopBackOff,4,0,0,3,oom_killed
0,42.3,49.1,1,0,Running,0,0,0,0,healthy
0,37.4,52.8,1,1,CrashLoopBackOff,0,0,0,8,probe_failure
0,0.0,49.2,1,0,Running,0,0,0,0,healthy
3,31.9,73.6,0,0,Running,0,0,0,2,probe_failure
0,8.7,15.0,0,0,ImagePullBackOff,0,3,0,1,image_pull_error
1,48.7,60.3,0,0,Running,0,0,0,5,probe_failure
0,23.5,26.7,1,0,Running,0,0,0,1,healthy
7,72.9,74.0,0,2,Error,0,0,0,2,probe_failure
3,63.4,83.6,0,0,Error,0,0,0,3,crash_loop
0,12.4,1.1,0,0,ContainerCreating,0,0,5,0,scheduling_failure
3,53.7,77.0,0,130,Error,1,0,0,5,oom_killed
3,40.3,52.3,0,0,Running,0,0,0,3,probe_failure
0,6.7,11.5,0,0,ContainerCreating,0,0,6,0,scheduling_failure
2,27.0,53.8,0,0,Running,0,0,0,4,probe_failure
3,55.5,97.5,0,138,OOMKilled,1,0,0,4,oom_killed
1,49.1,22.6,1,0,Running,0,0,0,1,healthy
0,31.7,26.2,1,0,Unknown,0,0,0,0,healthy
0,14.3,12.4,0,0,ImagePullBackOff,0,7,0,0,image_pull_error
7,82.3,74.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,14.1,25.2,0,0,Pending,0,0,5,0,scheduling_failure
1,41.9,33.1,1,0,Unknown,0,0,0,0,healthy
0,33.2,37.1,1,0,Running,0,0,0,1,healthy
1,41.0,54.4,0,0,Running,0,0,0,0,probe_failure
8,62.5,91.9,0,1,Error,0,0,0,0,crash_loop
1,53.4,66.5,0,1,Error,0,0,0,5,probe_failure
0,41.9,44.6,1,0,Unknown,0,0,0,0,healthy
2,72.2,86.5,0,1,Running,0,0,0,1,crash_loop
8,68.3,77.5,0,1,Error,0,0,0,5,probe_failure
4,55.7,15.4,0,0,CrashLoopBackOff,0,0,0,2,crash_loop
4,48.4,56.9,0,3,Running,0,0,0,0,crash_loop
4,67.1,86.2,0,137,CrashLoopBackOff,2,0,0,0,oom_killed
0,7.8,44.6,1,0,Running,0,0,0,0,healthy
0,9.9,25.5,0,0,Pending,0,0,6,0,scheduling_failure
0,32.3,27.4,1,0,Running,0,0,0,0,healthy
1,40.0,69.1,1,0,Running,0,0,0,0,healthy
1,21.1,37.7,1,0,Running,0,0,0,1,healthy
0,22.0,30.2,1,0,Unknown,0,0,0,1,healthy
1,0.0,19.2,0,0,Pending,0,0,8,0,scheduling_failure
1,6.8,28.7,0,0,Pending,0,0,0,0,image_pull_error
0,49.8,55.1,0,1,CrashLoopBackOff,0,0,0,2,crash_loop
8,79.1,69.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,74.9,79.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,44.7,18.9,1,0,Running,0,0,0,0,healthy
9,92.8,59.5,0,0,CrashLoopBackOff,0,0,0,7,crash_loop
0,27.6,32.1,1,0,Unknown,0,0,0,0,healthy
5,74.5,40.5,0,1,CrashLoopBackOff,0,0,0,2,crash_loop
0,11.9,17.9,0,0,Pending,0,0,4,1,scheduling_failure
1,5.9,26.4,0,1,ErrImagePull,0,3,0,0,image_pull_error
7,82.7,89.0,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
0,11.3,23.5,0,0,ErrImagePull,0,0,0,0,image_pull_error
7,91.3,71.0,0,1,Error,0,0,0,4,probe_failure
0,16.0,45.8,1,0,Running,0,0,0,1,healthy
0,44.4,30.9,1,0,Unknown,0,0,0,0,healthy
3,60.9,89.4,1,138,CrashLoopBackOff,3,0,0,1,oom_killed
1,1.8,38.5,1,0,Running,0,0,0,0,healthy
0,31.5,31.4,1,0,Running,0,0,0,0,healthy
8,86.1,57.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,15.6,41.8,1,0,Running,0,0,0,0,healthy
6,92.5,41.2,0,2,Error,0,0,0,3,crash_loop
0,12.0,14.5,0,0,Unschedulable,0,0,7,0,scheduling_failure
0,19.8,47.0,1,0,Unknown,0,0,0,0,healthy
4,52.6,50.4,0,0,CrashLoopBackOff,0,0,0,4,oom_killed
1,14.4,38.9,1,0,Unknown,0,0,0,0,healthy
8,81.7,73.5,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
9,78.3,69.9,0,1,Error,0,0,0,6,probe_failure
7,88.7,75.4,0,1,Error,0,0,0,5,probe_failure
1,9.8,0.0,0,0,Pending,0,0,4,0,scheduling_failure
10,73.9,76.4,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
7,76.4,61.4,0,1,Error,0,0,0,5,probe_failure
5,80.4,63.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,8.7,18.8,0,0,Unschedulable,0,0,4,1,scheduling_failure
0,45.7,37.4,1,0,Running,0,0,0,1,healthy
0,16.0,23.7,1,0,Running,0,0,0,0,healthy
0,29.8,44.7,1,0,Running,0,0,0,0,healthy
0,5.8,14.6,0,0,Pending,0,0,6,0,scheduling_failure
2,39.3,76.2,1,0,CrashLoopBackOff,0,0,0,4,probe_failure
0,4.2,25.3,0,0,ImagePullBackOff,0,8,0,0,image_pull_error
9,60.9,68.2,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
1,42.4,73.6,1,0,Running,0,0,0,0,healthy
0,8.1,21.3,0,0,Unschedulable,0,0,2,0,scheduling_failure
3,27.1,69.2,0,0,Running,0,0,0,5,probe_failure
0,0.2,15.3,0,0,Unschedulable,0,0,6,0,scheduling_failure
7,77.6,68.9,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
6,52.8,58.0,1,1,Error,0,0,0,7,oom_killed
2,27.7,63.9,0,0,CrashLoopBackOff,0,0,0,8,probe_failure
8,67.1,70.7,0,1,CrashLoopBackOff,0,0,0,1,probe_failure
0,10.8,29.5,1,0,Unknown,0,0,0,0,healthy
1,23.3,71.6,1,0,Running,0,0,0,0,healthy
1,27.7,36.0,1,0,Unknown,0,0,0,0,healthy
1,11.6,10.8,0,0,Pending,0,0,4,0,scheduling_failure
1,7.5,15.3,0,0,Unschedulable,0,0,4,0,scheduling_failure
0,17.7,18.9,0,0,ImagePullBackOff,0,0,0,0,image_pull_error
10,65.6,75.0,0,3,Error,0,0,0,2,crash_loop
0,21.6,58.6,1,0,Running,0,0,0,0,healthy
0,19.3,6.1,0,0,ErrImagePull,0,5,0,0,image_pull_error
10,92.8,60.7,0,1,Running,0,0,0,5,crash_loop
0,18.4,52.7,1,0,Unknown,0,0,0,1,healthy
0,16.9,41.0,1,0,Running,0,0,0,0,healthy
10,43.7,55.1,0,1,Running,0,0,0,5,crash_loop
9,77.8,56.9,0,0,Error,0,0,0,5,probe_failure
3,79.9,93.6,0,2,Error,0,0,0,2,crash_loop
12,87.7,72.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
8,65.3,100.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,31.4,27.1,1,0,Running,0,0,0,0,healthy
1,25.5,41.3,1,0,Running,0,0,0,1,healthy
0,5.1,24.6,0,0,ContainerCreating,0,0,10,0,scheduling_failure
0,16.2,41.8,1,0,Running,0,0,0,0,healthy
0,14.2,21.0,0,0,ErrImagePull,0,6,0,0,image_pull_error
1,53.3,54.9,0,1,Running,0,0,0,0,probe_failure
0,32.6,36.8,1,0,Unknown,0,0,0,0,healthy
1,35.4,47.9,1,0,Running,0,0,0,1,healthy
2,44.6,53.8,0,1,Running,0,0,0,3,probe_failure
10,81.3,61.8,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,42.3,65.5,0,1,Error,0,0,0,8,probe_failure
1,22.1,33.6,1,0,Running,0,0,0,0,healthy
